source_dataset,case_id,base_case_id,split_group,source_split,operation_id,axis,pp,pp0,llcoil,rrc,nncoil,rrce,zzc,fields_npz,structure_npz
v43_structure,v43_tr_n6_width_plus__high_low,train_fixed_n6,train_fixed_n6,train,high_low,0.0,2409.13,0.0073285,1.0250000000000001,3.5,6.0,29.9,2.5,fields/v43_tr_n6_width_plus__high_low.npz,structure_features/v43_tr_n6_width_plus__high_low.npz
v43_structure,v43_tr_n6_width_plus__low_high,train_fixed_n6,train_fixed_n6,train,low_high,0.0,1141.205,0.0405195,1.0250000000000001,3.5,6.0,29.9,2.5,fields/v43_tr_n6_width_plus__low_high.npz,structure_features/v43_tr_n6_width_plus__low_high.npz
v43_structure,v43_tr_n6_width_plus__high_high,train_fixed_n6,train_fixed_n6,train,high_high,0.0,2409.13,0.0405195,1.0250000000000001,3.5,6.0,29.9,2.5,fields/v43_tr_n6_width_plus__high_high.npz,structure_features/v43_tr_n6_width_plus__high_high.npz
v43_structure,v43_tr_n6_height_minus__center,train_fixed_n6,train_fixed_n6,train,center,0.0,1758.995,0.017931,0.975,3.5,6.0,29.9,2.5,fields/v43_tr_n6_height_minus__center.npz,structure_features/v43_tr_n6_height_minus__center.npz
v43_structure,v43_tr_n6_height_minus__low_low,train_fixed_n6,train_fixed_n6,train,low_low,0.0,1141.205,0.0073285,0.975,3.5,6.0,29.9,2.5,fields/v43_tr_n6_height_minus__low_low.npz,structure_features/v43_tr_n6_height_minus__low_low.npz
v43_structure,v43_tr_n6_height_minus__high_low,train_fixed_n6,train_fixed_n6,train,high_low,0.0,2409.13,0.0073285,0.975,3.5,6.0,29.9,2.5,fields/v43_tr_n6_height_minus__high_low.npz,structure_features/v43_tr_n6_height_minus__high_low.npz
v43_structure,v43_tr_n6_height_minus__low_high,train_fixed_n6,train_fixed_n6,train,low_high,0.0,1141.205,0.0405195,0.975,3.5,6.0,29.9,2.5,fields/v43_tr_n6_height_minus__low_high.npz,structure_features/v43_tr_n6_height_minus__low_high.npz
v43_structure,v43_tr_n6_height_minus__high_high,train_fixed_n6,train_fixed_n6,train,high_high,0.0,2409.13,0.0405195,0.975,3.5,6.0,29.9,2.5,fields/v43_tr_n6_height_minus__high_high.npz,structure_features/v43_tr_n6_height_minus__high_high.npz
v43_structure,v43_tr_n6_height_plus__center,train_fixed_n6,train_fixed_n6,train,center,0.0,1758.995,0.017931,1.0250000000000001,3.5,6.0,29.9,2.5,fields/v43_tr_n6_height_plus__center.npz,structure_features/v43_tr_n6_height_plus__center.npz
v43_structure,v43_tr_n6_height_plus__low_low,train_fixed_n6,train_fixed_n6,train,low_low,0.0,1141.205,0.0073285,1.0250000000000001,3.5,6.0,29.9,2.5,fields/v43_tr_n6_height_plus__low_low.npz,structure_features/v43_tr_n6_height_plus__low_low.npz
v43_structure,v43_tr_n6_height_plus__high_low,train_fixed_n6,train_fixed_n6,train,high_low,0.0,2409.13,0.0073285,1.0250000000000001,3.5,6.0,29.9,2.5,fields/v43_tr_n6_height_plus__high_low.npz,structure_features/v43_tr_n6_height_plus__high_low.npz
v43_structure,v43_tr_n6_height_plus__low_high,train_fixed_n6,train_fixed_n6,train,low_high,0.0,1141.205,0.0405195,1.0250000000000001,3.5,6.0,29.9,2.5,fields/v43_tr_n6_height_plus__low_high.npz,structure_features/v43_tr_n6_height_plus__low_high.npz
v43_structure,v43_tr_n6_height_plus__high_high,train_fixed_n6,train_fixed_n6,train,high_high,0.0,2409.13,0.0405195,1.0250000000000001,3.5,6.0,29.9,2.5,fields/v43_tr_n6_height_plus__high_high.npz,structure_features/v43_tr_n6_height_plus__high_high.npz
v43_structure,v43_tr_n6_irregular_a__center,train_fixed_n6,train_fixed_n6,train,center,0.0,1758.995,0.017931,1.109904929227938,5.958940751457847,6.0,32.53891557339544,2.8661566650773658,fields/v43_tr_n6_irregular_a__center.npz,structure_features/v43_tr_n6_irregular_a__center.npz
v43_structure,v43_tr_n6_irregular_a__low_low,train_fixed_n6,train_fixed_n6,train,low_low,0.0,1141.205,0.0073285,1.109904929227938,5.958940751457847,6.0,32.53891557339544,2.8661566650773658,fields/v43_tr_n6_irregular_a__low_low.npz,structure_features/v43_tr_n6_irregular_a__low_low.npz
v43_structure,v43_tr_n6_irregular_a__high_low,train_fixed_n6,train_fixed_n6,train,high_low,0.0,2409.13,0.0073285,1.109904929227938,5.958940751457847,6.0,32.53891557339544,2.8661566650773658,fields/v43_tr_n6_irregular_a__high_low.npz,structure_features/v43_tr_n6_irregular_a__high_low.npz
v43_structure,v43_tr_n6_irregular_a__low_high,train_fixed_n6,train_fixed_n6,train,low_high,0.0,1141.205,0.0405195,1.109904929227938,5.958940751457847,6.0,32.53891557339544,2.8661566650773658,fields/v43_tr_n6_irregular_a__low_high.npz,structure_features/v43_tr_n6_irregular_a__low_high.npz
v43_structure,v43_tr_n6_irregular_a__high_high,train_fixed_n6,train_fixed_n6,train,high_high,0.0,2409.13,0.0405195,1.109904929227938,5.958940751457847,6.0,32.53891557339544,2.8661566650773658,fields/v43_tr_n6_irregular_a__high_high.npz,structure_features/v43_tr_n6_irregular_a__high_high.npz
v43_structure,v43_tr_n6_irregular_b__center,train_fixed_n6,train_fixed_n6,train,center,0.0,1758.995,0.017931,1.1018764002791326,2.0033463511886205,6.0,19.479174359593213,2.3722186176756423,fields/v43_tr_n6_irregular_b__center.npz,structure_features/v43_tr_n6_irregular_b__center.npz
v43_structure,v43_tr_n6_irregular_b__low_low,train_fixed_n6,train_fixed_n6,train,low_low,0.0,1141.205,0.0073285,1.1018764002791326,2.0033463511886205,6.0,19.479174359593213,2.3722186176756423,fields/v43_tr_n6_irregular_b__low_low.npz,structure_features/v43_tr_n6_irregular_b__low_low.npz
v43_structure,v43_tr_n6_irregular_b__high_low,train_fixed_n6,train_fixed_n6,train,high_low,0.0,2409.13,0.0073285,1.1018764002791326,2.0033463511886205,6.0,19.479174359593213,2.3722186176756423,fields/v43_tr_n6_irregular_b__high_low.npz,structure_features/v43_tr_n6_irregular_b__high_low.npz
v43_structure,v43_tr_n6_irregular_b__low_high,train_fixed_n6,train_fixed_n6,train,low_high,0.0,1141.205,0.0405195,1.1018764002791326,2.0033463511886205,6.0,19.479174359593213,2.3722186176756423,fields/v43_tr_n6_irregular_b__low_high.npz,structure_features/v43_tr_n6_irregular_b__low_high.npz
v43_structure,v43_tr_n6_irregular_b__high_high,train_fixed_n6,train_fixed_n6,train,high_high,0.0,2409.13,0.0405195,1.1018764002791326,2.0033463511886205,6.0,19.479174359593213,2.3722186176756423,fields/v43_tr_n6_irregular_b__high_high.npz,structure_features/v43_tr_n6_irregular_b__high_high.npz
v43_structure,v43_ad_n2_1__center,train_adaptive_n2,train_adaptive_n2,train,center,0.0,1758.995,0.017931,0.9680749679553249,14.02957617106809,2.0,43.745445244923644,1.787323961912584,fields/v43_ad_n2_1__center.npz,structure_features/v43_ad_n2_1__center.npz
v43_structure,v43_ad_n2_1__low_low,train_adaptive_n2,train_adaptive_n2,train,low_low,0.0,1141.205,0.0073285,0.9680749679553249,14.02957617106809,2.0,43.745445244923644,1.787323961912584,fields/v43_ad_n2_1__low_low.npz,structure_features/v43_ad_n2_1__low_low.npz
v43_structure,v43_ad_n2_1__high_low,train_adaptive_n2,train_adaptive_n2,train,high_low,0.0,2409.13,0.0073285,0.9680749679553249,14.02957617106809,2.0,43.745445244923644,1.787323961912584,fields/v43_ad_n2_1__high_low.npz,structure_features/v43_ad_n2_1__high_low.npz
v43_structure,v43_ad_n2_1__low_high,train_adaptive_n2,train_adaptive_n2,train,low_high,0.0,1141.205,0.0405195,0.9680749679553249,14.02957617106809,2.0,43.745445244923644,1.787323961912584,fields/v43_ad_n2_1__low_high.npz,structure_features/v43_ad_n2_1__low_high.npz
v43_structure,v43_ad_n2_1__high_high,train_adaptive_n2,train_adaptive_n2,train,high_high,0.0,2409.13,0.0405195,0.9680749679553249,14.02957617106809,2.0,43.745445244923644,1.787323961912584,fields/v43_ad_n2_1__high_high.npz,structure_features/v43_ad_n2_1__high_high.npz
v43_structure,v43_ad_n2_2__center,train_adaptive_n2,train_adaptive_n2,train,center,0.0,1758.995,0.017931,1.1084436426447057,3.5357551433497165,2.0,9.477006762746864,1.3332792442336903,fields/v43_ad_n2_2__center.npz,structure_features/v43_ad_n2_2__center.npz
v43_structure,v43_ad_n2_2__low_low,train_adaptive_n2,train_adaptive_n2,train,low_low,0.0,1141.205,0.0073285,1.1084436426447057,3.5357551433497165,2.0,9.477006762746864,1.3332792442336903,fields/v43_ad_n2_2__low_low.npz,structure_features/v43_ad_n2_2__low_low.npz
v43_structure,v43_ad_n2_2__high_low,train_adaptive_n2,train_adaptive_n2,train,high_low,0.0,2409.13,0.0073285,1.1084436426447057,3.5357551433497165,2.0,9.477006762746864,1.3332792442336903,fields/v43_ad_n2_2__high_low.npz,structure_features/v43_ad_n2_2__high_low.npz
v43_structure,v43_ad_n2_2__low_high,train_adaptive_n2,train_adaptive_n2,train,low_high,0.0,1141.205,0.0405195,1.1084436426447057,3.5357551433497165,2.0,9.477006762746864,1.3332792442336903,fields/v43_ad_n2_2__low_high.npz,structure_features/v43_ad_n2_2__low_high.npz
v43_structure,v43_ad_n2_2__high_high,train_adaptive_n2,train_adaptive_n2,train,high_high,0.0,2409.13,0.0405195,1.1084436426447057,3.5357551433497165,2.0,9.477006762746864,1.3332792442336903,fields/v43_ad_n2_2__high_high.npz,structure_features/v43_ad_n2_2__high_high.npz
v43_structure,v43_ad_n2_3__center,train_adaptive_n2,train_adaptive_n2,train,center,0.0,1758.995,0.017931,0.7981511792454568,9.98928429148463,2.0,48.35045347382663,1.9687819093817236,fields/v43_ad_n2_3__center.npz,structure_features/v43_ad_n2_3__center.npz
v43_structure,v43_ad_n2_3__low_low,train_adaptive_n2,train_adaptive_n2,train,low_low,0.0,1141.205,0.0073285,0.7981511792454568,9.98928429148463,2.0,48.35045347382663,1.9687819093817236,fields/v43_ad_n2_3__low_low.npz,structure_features/v43_ad_n2_3__low_low.npz
v43_structure,v43_ad_n2_3__high_low,train_adaptive_n2,train_adaptive_n2,train,high_low,0.0,2409.13,0.0073285,0.7981511792454568,9.98928429148463,2.0,48.35045347382663,1.9687819093817236,fields/v43_ad_n2_3__high_low.npz,structure_features/v43_ad_n2_3__high_low.npz
v43_structure,v43_ad_n2_3__low_high,train_adaptive_n2,train_adaptive_n2,train,low_high,0.0,1141.205,0.0405195,0.7981511792454568,9.98928429148463,2.0,48.35045347382663,1.9687819093817236,fields/v43_ad_n2_3__low_high.npz,structure_features/v43_ad_n2_3__low_high.npz
v43_structure,v43_ad_n2_3__high_high,train_adaptive_n2,train_adaptive_n2,train,high_high,0.0,2409.13,0.0405195,0.7981511792454568,9.98928429148463,2.0,48.35045347382663,1.9687819093817236,fields/v43_ad_n2_3__high_high.npz,structure_features/v43_ad_n2_3__high_high.npz
v43_structure,v43_ad_n2_4__center,train_adaptive_n2,train_adaptive_n2,train,center,0.0,1758.995,0.017931,1.0536704669250159,11.722211890445715,2.0,44.626204506595364,2.2793776948308633,fields/v43_ad_n2_4__center.npz,structure_features/v43_ad_n2_4__center.npz
v43_structure,v43_ad_n2_4__low_low,train_adaptive_n2,train_adaptive_n2,train,low_low,0.0,1141.205,0.0073285,1.0536704669250159,11.722211890445715,2.0,44.626204506595364,2.2793776948308633,fields/v43_ad_n2_4__low_low.npz,structure_features/v43_ad_n2_4__low_low.npz
v43_structure,v43_ad_n2_4__high_low,train_adaptive_n2,train_adaptive_n2,train,high_low,0.0,2409.13,0.0073285,1.0536704669250159,11.722211890445715,2.0,44.626204506595364,2.2793776948308633,fields/v43_ad_n2_4__high_low.npz,structure_features/v43_ad_n2_4__high_low.npz
v43_structure,v43_ad_n2_4__low_high,train_adaptive_n2,train_adaptive_n2,train,low_high,0.0,1141.205,0.0405195,1.0536704669250159,11.722211890445715,2.0,44.626204506595364,2.2793776948308633,fields/v43_ad_n2_4__low_high.npz,structure_features/v43_ad_n2_4__low_high.npz
v43_structure,v43_ad_n2_4__high_high,train_adaptive_n2,train_adaptive_n2,train,high_high,0.0,2409.13,0.0405195,1.0536704669250159,11.722211890445715,2.0,44.626204506595364,2.2793776948308633,fields/v43_ad_n2_4__high_high.npz,structure_features/v43_ad_n2_4__high_high.npz
v43_structure,v43_ad_n3_1__center,train_adaptive_n3,train_adaptive_n3,train,center,0.0,1758.995,0.017931,0.9110866365527128,2.037003289799305,3.0,14.88591471334898,3.437333338562123,fields/v43_ad_n3_1__center.npz,structure_features/v43_ad_n3_1__center.npz
v43_structure,v43_ad_n3_1__low_low,train_adaptive_n3,train_adaptive_n3,train,low_low,0.0,1141.205,0.0073285,0.9110866365527128,2.037003289799305,3.0,14.88591471334898,3.437333338562123,fields/v43_ad_n3_1__low_low.npz,structure_features/v43_ad_n3_1__low_low.npz
v43_structure,v43_ad_n3_1__high_low,train_adaptive_n3,train_adaptive_n3,train,high_low,0.0,2409.13,0.0073285,0.9110866365527128,2.037003289799305,3.0,14.88591471334898,3.437333338562123,fields/v43_ad_n3_1__high_low.npz,structure_features/v43_ad_n3_1__high_low.npz
v43_structure,v43_ad_n3_1__low_high,train_adaptive_n3,train_adaptive_n3,train,low_high,0.0,1141.205,0.0405195,0.9110866365527128,2.037003289799305,3.0,14.88591471334898,3.437333338562123,fields/v43_ad_n3_1__low_high.npz,structure_features/v43_ad_n3_1__low_high.npz
v43_structure,v43_ad_n3_1__high_high,train_adaptive_n3,train_adaptive_n3,train,high_high,0.0,2409.13,0.0405195,0.9110866365527128,2.037003289799305,3.0,14.88591471334898,3.437333338562123,fields/v43_ad_n3_1__high_high.npz,structure_features/v43_ad_n3_1__high_high.npz
v43_structure,v43_ad_n3_2__center,train_adaptive_n3,train_adaptive_n3,train,center,0.0,1758.995,0.017931,1.0220069068675544,13.069729198192036,3.0,36.47599165533096,2.2240944126199977,fields/v43_ad_n3_2__center.npz,structure_features/v43_ad_n3_2__center.npz
v43_structure,v43_ad_n3_2__low_low,train_adaptive_n3,train_adaptive_n3,train,low_low,0.0,1141.205,0.0073285,1.0220069068675544,13.069729198192036,3.0,36.47599165533096,2.2240944126199977,fields/v43_ad_n3_2__low_low.npz,structure_features/v43_ad_n3_2__low_low.npz
v43_structure,v43_ad_n3_2__high_low,train_adaptive_n3,train_adaptive_n3,train,high_low,0.0,2409.13,0.0073285,1.0220069068675544,13.069729198192036,3.0,36.47599165533096,2.2240944126199977,fields/v43_ad_n3_2__high_low.npz,structure_features/v43_ad_n3_2__high_low.npz
v43_structure,v43_ad_n3_2__low_high,train_adaptive_n3,train_adaptive_n3,train,low_high,0.0,1141.205,0.0405195,1.0220069068675544,13.069729198192036,3.0,36.47599165533096,2.2240944126199977,fields/v43_ad_n3_2__low_high.npz,structure_features/v43_ad_n3_2__low_high.npz
v43_structure,v43_ad_n3_2__high_high,train_adaptive_n3,train_adaptive_n3,train,high_high,0.0,2409.13,0.0405195,1.0220069068675544,13.069729198192036,3.0,36.47599165533096,2.2240944126199977,fields/v43_ad_n3_2__high_high.npz,structure_features/v43_ad_n3_2__high_high.npz
v43_structure,v43_ad_n3_3__center,train_adaptive_n3,train_adaptive_n3,train,center,0.0,1758.995,0.017931,0.9345382700578027,3.376095020285711,3.0,9.965642433907488,1.213948859826255,fields/v43_ad_n3_3__center.npz,structure_features/v43_ad_n3_3__center.npz
v43_structure,v43_ad_n3_3__low_low,train_adaptive_n3,train_adaptive_n3,train,low_low,0.0,1141.205,0.0073285,0.9345382700578027,3.376095020285711,3.0,9.965642433907488,1.213948859826255,fields/v43_ad_n3_3__low_low.npz,structure_features/v43_ad_n3_3__low_low.npz
v43_structure,v43_ad_n3_3__high_low,train_adaptive_n3,train_adaptive_n3,train,high_low,0.0,2409.13,0.0073285,0.9345382700578027,3.376095020285711,3.0,9.965642433907488,1.213948859826255,fields/v43_ad_n3_3__high_low.npz,structure_features/v43_ad_n3_3__high_low.npz
v43_structure,v43_ad_n3_3__low_high,train_adaptive_n3,train_adaptive_n3,train,low_high,0.0,1141.205,0.0405195,0.9345382700578027,3.376095020285711,3.0,9.965642433907488,1.213948859826255,fields/v43_ad_n3_3__low_high.npz,structure_features/v43_ad_n3_3__low_high.npz
v43_structure,v43_ad_n3_3__high_high,train_adaptive_n3,train_adaptive_n3,train,high_high,0.0,2409.13,0.0405195,0.9345382700578027,3.376095020285711,3.0,9.965642433907488,1.213948859826255,fields/v43_ad_n3_3__high_high.npz,structure_features/v43_ad_n3_3__high_high.npz
v43_structure,v43_ad_n3_4__center,train_adaptive_n3,train_adaptive_n3,train,center,0.0,1758.995,0.017931,0.8917638923460588,2.0310529666397548,3.0,41.97959232063256,2.121347282189337,fields/v43_ad_n3_4__center.npz,structure_features/v43_ad_n3_4__center.npz
v43_structure,v43_ad_n3_4__high_low,train_adaptive_n3,train_adaptive_n3,train,high_low,0.0,2409.13,0.0073285,0.8917638923460588,2.0310529666397548,3.0,41.97959232063256,2.121347282189337,fields/v43_ad_n3_4__high_low.npz,structure_features/v43_ad_n3_4__high_low.npz
v43_structure,v43_ad_n3_4__low_high,train_adaptive_n3,train_adaptive_n3,train,low_high,0.0,1141.205,0.0405195,0.8917638923460588,2.0310529666397548,3.0,41.97959232063256,2.121347282189337,fields/v43_ad_n3_4__low_high.npz,structure_features/v43_ad_n3_4__low_high.npz
v43_structure,v43_ad_n3_4__high_high,train_adaptive_n3,train_adaptive_n3,train,high_high,0.0,2409.13,0.0405195,0.8917638923460588,2.0310529666397548,3.0,41.97959232063256,2.121347282189337,fields/v43_ad_n3_4__high_high.npz,structure_features/v43_ad_n3_4__high_high.npz
v43_structure,v43_ad_n4_1__center,train_adaptive_n4,train_adaptive_n4,train,center,0.0,1758.995,0.017931,0.8507567160798297,2.010388308304281,4.0,17.717058463217374,2.875908544374475,fields/v43_ad_n4_1__center.npz,structure_features/v43_ad_n4_1__center.npz
v43_structure,v43_ad_n4_1__low_low,train_adaptive_n4,train_adaptive_n4,train,low_low,0.0,1141.205,0.0073285,0.8507567160798297,2.010388308304281,4.0,17.717058463217374,2.875908544374475,fields/v43_ad_n4_1__low_low.npz,structure_features/v43_ad_n4_1__low_low.npz
v43_structure,v43_ad_n4_1__high_low,train_adaptive_n4,train_adaptive_n4,train,high_low,0.0,2409.13,0.0073285,0.8507567160798297,2.010388308304281,4.0,17.717058463217374,2.875908544374475,fields/v43_ad_n4_1__high_low.npz,structure_features/v43_ad_n4_1__high_low.npz
v43_structure,v43_ad_n4_1__low_high,train_adaptive_n4,train_adaptive_n4,train,low_high,0.0,1141.205,0.0405195,0.8507567160798297,2.010388308304281,4.0,17.717058463217374,2.875908544374475,fields/v43_ad_n4_1__low_high.npz,structure_features/v43_ad_n4_1__low_high.npz
v43_structure,v43_ad_n4_1__high_high,train_adaptive_n4,train_adaptive_n4,train,high_high,0.0,2409.13,0.0405195,0.8507567160798297,2.010388308304281,4.0,17.717058463217374,2.875908544374475,fields/v43_ad_n4_1__high_high.npz,structure_features/v43_ad_n4_1__high_high.npz
v43_structure,v43_ad_n4_2__center,train_adaptive_n4,train_adaptive_n4,train,center,0.0,1758.995,0.017931,0.9902743312612656,12.235292391241085,4.0,33.97992780591894,3.165187464092689,fields/v43_ad_n4_2__center.npz,structure_features/v43_ad_n4_2__center.npz
v43_structure,v43_ad_n4_2__low_low,train_adaptive_n4,train_adaptive_n4,train,low_low,0.0,1141.205,0.0073285,0.9902743312612656,12.235292391241085,4.0,33.97992780591894,3.165187464092689,fields/v43_ad_n4_2__low_low.npz,structure_features/v43_ad_n4_2__low_low.npz
v43_structure,v43_ad_n4_2__high_low,train_adaptive_n4,train_adaptive_n4,train,high_low,0.0,2409.13,0.0073285,0.9902743312612656,12.235292391241085,4.0,33.97992780591894,3.165187464092689,fields/v43_ad_n4_2__high_low.npz,structure_features/v43_ad_n4_2__high_low.npz
v43_structure,v43_ad_n4_2__low_high,train_adaptive_n4,train_adaptive_n4,train,low_high,0.0,1141.205,0.0405195,0.9902743312612656,12.235292391241085,4.0,33.97992780591894,3.165187464092689,fields/v43_ad_n4_2__low_high.npz,structure_features/v43_ad_n4_2__low_high.npz
v43_structure,v43_ad_n4_2__high_high,train_adaptive_n4,train_adaptive_n4,train,high_high,0.0,2409.13,0.0405195,0.9902743312612656,12.235292391241085,4.0,33.97992780591894,3.165187464092689,fields/v43_ad_n4_2__high_high.npz,structure_features/v43_ad_n4_2__high_high.npz
v43_structure,v43_ad_n4_3__center,train_adaptive_n4,train_adaptive_n4,train,center,0.0,1758.995,0.017931,0.8958574056083238,4.156705959500682,4.0,34.43928595572622,2.0255537582755068,fields/v43_ad_n4_3__center.npz,structure_features/v43_ad_n4_3__center.npz
v43_structure,v43_ad_n4_3__low_low,train_adaptive_n4,train_adaptive_n4,train,low_low,0.0,1141.205,0.0073285,0.8958574056083238,4.156705959500682,4.0,34.43928595572622,2.0255537582755068,fields/v43_ad_n4_3__low_low.npz,structure_features/v43_ad_n4_3__low_low.npz
v43_structure,v43_ad_n4_3__high_low,train_adaptive_n4,train_adaptive_n4,train,high_low,0.0,2409.13,0.0073285,0.8958574056083238,4.156705959500682,4.0,34.43928595572622,2.0255537582755068,fields/v43_ad_n4_3__high_low.npz,structure_features/v43_ad_n4_3__high_low.npz
v43_structure,v43_ad_n4_3__low_high,train_adaptive_n4,train_adaptive_n4,train,low_high,0.0,1141.205,0.0405195,0.8958574056083238,4.156705959500682,4.0,34.43928595572622,2.0255537582755068,fields/v43_ad_n4_3__low_high.npz,structure_features/v43_ad_n4_3__low_high.npz
v43_structure,v43_ad_n4_3__high_high,train_adaptive_n4,train_adaptive_n4,train,high_high,0.0,2409.13,0.0405195,0.8958574056083238,4.156705959500682,4.0,34.43928595572622,2.0255537582755068,fields/v43_ad_n4_3__high_high.npz,structure_features/v43_ad_n4_3__high_high.npz
v43_structure,v43_ad_n4_4__center,train_adaptive_n4,train_adaptive_n4,train,center,0.0,1758.995,0.017931,0.94823556457756,2.9092573685271055,4.0,37.1139902613909,2.247500884626618,fields/v43_ad_n4_4__center.npz,structure_features/v43_ad_n4_4__center.npz
